mean,kernel_reg,kernel_reg_sir,kernel_reg_save,"rf (l=1,p=2)","drrf (l=1,p=2)","sir_rf (l=1,p=2)","save_rf (l=1,p=2)","rf (l=1,p=4)","drrf (l=1,p=4)","sir_rf (l=1,p=4)","save_rf (l=1,p=4)","rf (l=1,p=6)","drrf (l=1,p=6)","sir_rf (l=1,p=6)","save_rf (l=1,p=6)","rf (l=1,p=0.3333333333333333)","drrf (l=1,p=0.3333333333333333)","sir_rf (l=1,p=0.3333333333333333)","save_rf (l=1,p=0.3333333333333333)","rf (l=1,p=sqrt)","drrf (l=1,p=sqrt)","sir_rf (l=1,p=sqrt)","save_rf (l=1,p=sqrt)","rf (l=1,p=None)","drrf (l=1,p=None)","sir_rf (l=1,p=None)","save_rf (l=1,p=None)","rf (l=5,p=2)","drrf (l=5,p=2)","sir_rf (l=5,p=2)","save_rf (l=5,p=2)","rf (l=5,p=4)","drrf (l=5,p=4)","sir_rf (l=5,p=4)","save_rf (l=5,p=4)","rf (l=5,p=6)","drrf (l=5,p=6)","sir_rf (l=5,p=6)","save_rf (l=5,p=6)","rf (l=5,p=0.3333333333333333)","drrf (l=5,p=0.3333333333333333)","sir_rf (l=5,p=0.3333333333333333)","save_rf (l=5,p=0.3333333333333333)","rf (l=5,p=sqrt)","drrf (l=5,p=sqrt)","sir_rf (l=5,p=sqrt)","save_rf (l=5,p=sqrt)","rf (l=5,p=None)","drrf (l=5,p=None)","sir_rf (l=5,p=None)","save_rf (l=5,p=None)",fold
11.247572978811595,5.59326534970647,6.0061906169736705,8.19801511845284,4.709500918660288,0.0,4.3180594066985645,4.493429129186603,4.7444605454545465,0.0,4.386190765550239,4.487441674641149,4.746441014354067,0.0,4.463550784688995,4.561736593301435,4.709500918660288,0.0,4.3180594066985645,4.493429129186603,4.709500918660288,0.0,4.3180594066985645,4.493429129186603,4.802231990430622,0.0,4.544866277511962,4.617290966507177,4.757657166985783,0.0,4.352262117664885,4.411621005815246,4.703465161887688,0.0,4.311283435534647,4.384678397907318,4.7078377327588985,0.0,4.401093481499619,4.392789948937179,4.757657166985781,0.0,4.352262117664885,4.411621005815246,4.757657166985782,0.0,4.352262117664885,4.411621005815247,4.732221656477044,0.0,4.456323502477851,4.454583435525531,0
10.40761312132978,5.65773895587184,5.853452974730238,7.151026807379676,5.011297626794258,0.0,4.395178267942583,4.69921328229665,5.070545607655503,0.0,4.409486794258373,4.612470976076555,5.096578602870814,0.0,4.379730258373206,4.709716602870813,5.011297626794258,0.0,4.395178267942583,4.69921328229665,5.011297626794258,0.0,4.395178267942583,4.69921328229665,5.170836239234449,0.0,4.451653349282297,4.760774200956938,4.968310581224782,0.0,4.433781277461981,4.685350203520019,4.94521204977329,0.0,4.339723906995072,4.678782593753379,5.009557611802854,0.0,4.3370235956053245,4.673528505658525,4.968310581224782,0.0,4.43378127746198,4.685350203520019,4.968310581224782,0.0,4.433781277461982,4.685350203520018,5.0491038204928245,0.0,4.317106494203252,4.7505669114982885,1
8.866903477006415,4.661192439310693,4.977338202321316,6.388336201270386,4.040830449760766,0.0,4.191312966507177,4.224650650717703,4.115790315789474,0.0,4.178441052631579,4.283375770334929,4.140817148325359,0.0,4.208186153110048,4.2853784784689,4.040830449760766,0.0,4.191312966507177,4.224650650717703,4.040830449760766,0.0,4.191312966507177,4.224650650717703,4.15615276555024,0.0,4.227361454545455,4.263428449760766,3.8931560436653365,0.0,4.077318820878411,4.095299577474896,3.9068190955123625,0.0,4.094881502308515,4.1618154605810025,3.9147952539780335,0.0,4.148921824581416,4.156856914444212,3.893156043665337,0.0,4.077318820878411,4.095299577474896,3.8931560436653365,0.0,4.07731882087841,4.095299577474897,3.9109266527807067,0.0,4.139625631262272,4.18994563171722,2
9.182009458230269,4.774440855064976,5.2535009263079315,6.745974437371808,4.269685732057416,0.0,4.140957559808612,4.149601043062201,4.374571291866029,0.0,4.162476717703349,4.166364947368421,4.415720813397129,0.0,4.205864411483255,4.14921414354067,4.269685732057416,0.0,4.140957559808612,4.149601043062201,4.269685732057416,0.0,4.140957559808612,4.149601043062201,4.577157071770335,0.0,4.28874057416268,4.228301693779905,4.278199070797654,0.0,4.166051563658933,4.23904657136491,4.27503545869493,0.0,4.162034166467528,4.161818409121465,4.360236805998611,0.0,4.214567236494619,4.187862101069622,4.278199070797654,0.0,4.166051563658933,4.23904657136491,4.278199070797654,0.0,4.166051563658932,4.23904657136491,4.424417946821277,0.0,4.268931408178176,4.2010145802459675,3
12.59848743272695,7.0216925027604855,7.335392703942851,9.494075664947706,5.586569444976075,0.0,5.087296755980861,4.970137626794258,5.512309990430622,0.0,4.953268440191388,4.928091540669856,5.5113888612440185,0.0,4.961421837320574,4.9757456937799045,5.586569444976075,0.0,5.087296755980861,4.970137626794258,5.586569444976075,0.0,5.087296755980861,4.970137626794258,5.501552401913876,0.0,4.96994433492823,4.963726746411484,5.605285930648013,0.0,5.151698363243921,5.140069583655857,5.44014573311077,0.0,4.960451414258104,4.962941374575808,5.443588825555035,0.0,4.95717426892909,4.979248177190671,5.605285930648013,0.0,5.151698363243923,5.140069583655859,5.605285930648013,0.0,5.151698363243923,5.140069583655857,5.449198021519776,0.0,4.888321799166377,5.0031049031413595,4
10.656724954812367,5.220764327038965,5.7683103790735775,7.502996664234222,4.384844239234449,0.0,4.286260019138757,4.27313319617225,4.452726267942583,0.0,4.419535866028708,4.308895588516746,4.489503090909091,0.0,4.602673301435407,4.32992705263158,4.384844239234449,0.0,4.286260019138757,4.27313319617225,4.384844239234449,0.0,4.286260019138757,4.27313319617225,4.5717259808612445,0.0,4.697319923444976,4.409388516746411,4.356757676544141,0.0,4.258328179091412,4.3051459207165035,4.311074119626805,0.0,4.302489376591482,4.214112649089643,4.350719490712942,0.0,4.408019125968223,4.241039503326537,4.35675767654414,0.0,4.258328179091412,4.305145920716503,4.356757676544141,0.0,4.258328179091412,4.3051459207165035,4.378383079068362,0.0,4.518954072078105,4.298463439222736,5
12.555653172132809,6.66996654771928,7.11518902841572,,5.431470086124402,0.0,5.575096842105263,6.092653062200957,5.430651684210527,0.0,5.574875224880382,6.047823119617224,5.483669014354067,0.0,5.6138356459330145,6.07774476555024,5.431470086124402,0.0,5.575096842105263,6.092653062200957,5.431470086124402,0.0,5.575096842105263,6.092653062200957,5.569637856459331,0.0,5.78165109090909,6.265970928229665,5.564399187401429,0.0,5.49556402336828,6.177761963065161,5.370232063184168,0.0,5.3829454432859505,6.045169033876727,5.437134066163264,0.0,5.45525277403187,6.201098910945038,5.56439918740143,0.0,5.49556402336828,6.177761963065163,5.56439918740143,0.0,5.49556402336828,6.177761963065164,5.475363179427185,0.0,5.563444095636483,6.460923801085409,6
11.335556093999857,5.5004729746997265,6.039798303631529,8.455952873172754,4.888633323741008,0.0,4.5181851127098325,4.45461870503597,4.89871296882494,0.0,4.515782244604316,4.5214242877697846,4.975116028776978,0.0,4.55310665707434,4.667773362110312,4.888633323741008,0.0,4.5181851127098325,4.45461870503597,4.888633323741008,0.0,4.5181851127098325,4.45461870503597,4.986803817745804,0.0,4.6109244796163065,4.688997947242206,4.842454305885379,0.0,4.498851987262801,4.535296626111272,4.751178526789905,0.0,4.430137100447101,4.439631575294076,4.787520343868519,0.0,4.4688566715997995,4.462170741719464,4.842454305885378,0.0,4.498851987262801,4.535296626111273,4.842454305885379,0.0,4.498851987262801,4.535296626111272,4.7983480786909665,0.0,4.544760556763612,4.536526386254332,7
8.396956060095338,4.103860096094249,4.423864070994835,5.868819264506827,3.5068357410071944,0.0,3.350292911270983,3.2581725851318946,3.5710819376498804,0.0,3.370934714628298,3.310346043165467,3.6308138033573143,0.0,3.474659107913669,3.3422699664268585,3.5068357410071944,0.0,3.350292911270983,3.2581725851318946,3.5068357410071944,0.0,3.350292911270983,3.2581725851318946,3.659749870503597,0.0,3.5162521726618707,3.3340051510791375,3.5328405479521905,0.0,3.327002819399937,3.3109559321623636,3.4835893534392968,0.0,3.342065758667472,3.2995257558898734,3.5489316307982914,0.0,3.406356868479029,3.2740982722601335,3.5328405479521905,0.0,3.327002819399937,3.3109559321623636,3.532840547952191,0.0,3.3270028193999366,3.3109559321623636,3.571048694473063,0.0,3.4502371631448607,3.251654891231987,8
8.755277460862906,4.672521775377954,5.279361982157512,6.447516500108295,4.0227463788968825,0.0,4.037321103117506,3.9551775059952035,4.025665774580336,0.0,4.158645553956834,4.083573083932854,3.9899865995203836,0.0,4.241964105515589,4.180495366906475,4.0227463788968825,0.0,4.037321103117506,3.9551775059952035,4.0227463788968825,0.0,4.037321103117506,3.9551775059952035,4.053499798561151,0.0,4.278511788968825,4.223435894484412,4.041945500288532,0.0,4.02024431831434,3.9196986159069716,4.014107699282016,0.0,4.114969621157092,3.9781748680210876,3.998592720033391,0.0,4.18181078949334,4.0637796246131845,4.041945500288532,0.0,4.020244318314341,3.9196986159069716,4.041945500288532,0.0,4.02024431831434,3.9196986159069716,4.006028343763098,0.0,4.22597798020916,4.096679653012343,9
